Source,Target,Weight,Income_target,Income_source,income_difference,income_change
Healthcare Support,"Education, Training, and Library",158630.14,37672.26891328721,24383.338823273294,13289.0,Increase
Healthcare Support,"Farming, Fisheries, and Forestry",5930.23,19847.58208962702,24383.338823273294,-4536.0,Decrease
Healthcare Support,Financial Specialists,33040.73,54318.52958380157,24383.338823273294,29935.0,Increase
Healthcare Support,Food Preparation and Serving,304860.78,16827.164562152913,24383.338823273294,-7556.0,Decrease
Healthcare Support,Healthcare Practitioners and Technicians,466157.65,56817.99482099063,24383.338823273294,32435.0,Increase
Healthcare Support,Healthcare Support,3334292.45,24383.338823273294,24383.338823273294,0.0,No Change
Healthcare Support,"Installation, Maintenance, and Repair",9467.99,39996.60866560612,24383.338823273294,15613.0,Increase
Healthcare Support,Legal,19393.01,75285.82779871544,24383.338823273294,50902.0,Increase
Healthcare Support,"Life, Physical, and Social Science",21156.27,55559.879669785005,24383.338823273294,31177.0,Increase
Healthcare Support,"Management in Business, Science, and Arts",105052.44,62485.65115532022,24383.338823273294,38102.0,Increase
Healthcare Support,Office and Administrative Support,544919.02,31322.552919183527,24383.338823273294,6939.0,Increase
Healthcare Support,Personal Care and Service,715097.25,16956.35344887663,24383.338823273294,-7427.0,Decrease
Healthcare Support,Production,100810.42,26529.458098435443,24383.338823273294,2146.0,No Change
Healthcare Support,Protective Service,31974.53,38816.46470880795,24383.338823273294,14433.0,Increase
Healthcare Support,Sales and Related,343122.52,29024.82888719898,24383.338823273294,4641.0,Increase
Healthcare Support,Technicians,5279.55,40079.6350091884,24383.338823273294,15696.0,Increase
Healthcare Support,Transportation and Material Moving,98978.67,24873.64778481961,24383.338823273294,490.0,No Change
"Installation, Maintenance, and Repair",Architecture and Engineering,1706.66,71938.56257014627,39996.60866560612,31942.0,Increase
"Installation, Maintenance, and Repair","Arts, Design, Entertainment, Sports, and Media",7209.35,35491.781115393365,39996.60866560612,-4505.0,Decrease
"Installation, Maintenance, and Repair",Building and Grounds Cleaning and Maintenance,14588.38,16541.311755234532,39996.60866560612,-23455.0,Decrease
"Installation, Maintenance, and Repair",Business Operations Specialists,4180.9,53833.96588586904,39996.60866560612,13837.0,Increase
"Installation, Maintenance, and Repair",Community and Social Services,2209.59,39850.66848668825,39996.60866560612,-146.0,No Change
"Installation, Maintenance, and Repair",Computer and Mathematical,28473.12,69872.77205397128,39996.60866560612,29876.0,Increase
"Installation, Maintenance, and Repair",Construction,9070.54,30691.128202638778,39996.60866560612,-9305.0,Decrease
"Installation, Maintenance, and Repair","Education, Training, and Library",24563.09,37672.26891328721,39996.60866560612,-2324.0,No Change
"Installation, Maintenance, and Repair","Farming, Fisheries, and Forestry",1321.92,19847.58208962702,39996.60866560612,-20149.0,Decrease
"Installation, Maintenance, and Repair",Food Preparation and Serving,11823.98,16827.164562152913,39996.60866560612,-23169.0,Decrease
"Installation, Maintenance, and Repair",Healthcare Practitioners and Technicians,9965.17,56817.99482099063,39996.60866560612,16821.0,Increase
"Installation, Maintenance, and Repair",Healthcare Support,1228.28,24383.338823273294,39996.60866560612,-15613.0,Decrease
"Installation, Maintenance, and Repair","Installation, Maintenance, and Repair",441642.9,39996.60866560612,39996.60866560612,0.0,No Change
"Installation, Maintenance, and Repair","Life, Physical, and Social Science",4825.99,55559.879669785005,39996.60866560612,15563.0,Increase
"Installation, Maintenance, and Repair","Management in Business, Science, and Arts",15689.019999999999,62485.65115532022,39996.60866560612,22489.0,Increase
"Installation, Maintenance, and Repair",Office and Administrative Support,55513.31,31322.552919183527,39996.60866560612,-8674.0,Decrease
"Installation, Maintenance, and Repair",Personal Care and Service,9100.38,16956.35344887663,39996.60866560612,-23040.0,Decrease
"Installation, Maintenance, and Repair",Production,20682.3,26529.458098435443,39996.60866560612,-13467.0,Decrease
"Installation, Maintenance, and Repair",Protective Service,3262.8,38816.46470880795,39996.60866560612,-1180.0,No Change
"Installation, Maintenance, and Repair",Sales and Related,22675.39,29024.82888719898,39996.60866560612,-10972.0,Decrease
"Installation, Maintenance, and Repair",Transportation and Material Moving,19769.73,24873.64778481961,39996.60866560612,-15123.0,Decrease
Legal,Architecture and Engineering,1673.53,71938.56257014627,75285.82779871544,-3347.0,Decrease
Legal,"Arts, Design, Entertainment, Sports, and Media",9152.400000000001,35491.781115393365,75285.82779871544,-39794.0,Decrease
Legal,Business Operations Specialists,10777.23,53833.96588586904,75285.82779871544,-21452.0,Decrease
Legal,Community and Social Services,13599.51,39850.66848668825,75285.82779871544,-35435.0,Decrease
Legal,Computer and Mathematical,8765.35,69872.77205397128,75285.82779871544,-5413.0,Decrease
Legal,"Education, Training, and Library",68413.86,37672.26891328721,75285.82779871544,-37614.0,Decrease
Legal,Financial Specialists,10674.1,54318.52958380157,75285.82779871544,-20967.0,Decrease
Legal,Food Preparation and Serving,25519.54,16827.164562152913,75285.82779871544,-58459.0,Decrease
Legal,Healthcare Practitioners and Technicians,31055.0,56817.99482099063,75285.82779871544,-18468.0,Decrease
Legal,Healthcare Support,9290.49,24383.338823273294,75285.82779871544,-50902.0,Decrease
Legal,"Installation, Maintenance, and Repair",9014.119999999999,39996.60866560612,75285.82779871544,-35289.0,Decrease
Legal,Legal,335800.22,75285.82779871544,75285.82779871544,0.0,No Change
Legal,"Life, Physical, and Social Science",34092.61,55559.879669785005,75285.82779871544,-19726.0,Decrease
Legal,"Management in Business, Science, and Arts",105622.1,62485.65115532022,75285.82779871544,-12800.0,Decrease
Legal,Office and Administrative Support,160566.54,31322.552919183527,75285.82779871544,-43963.0,Decrease
Legal,Personal Care and Service,37543.02,16956.35344887663,75285.82779871544,-58329.0,Decrease
Legal,Production,15107.54,26529.458098435443,75285.82779871544,-48756.0,Decrease
Legal,Protective Service,5916.93,38816.46470880795,75285.82779871544,-36469.0,Decrease
Legal,Sales and Related,61318.3,29024.82888719898,75285.82779871544,-46261.0,Decrease
Legal,Technicians,6213.36,40079.6350091884,75285.82779871544,-35206.0,Decrease
"Life, Physical, and Social Science",Architecture and Engineering,8864.99,71938.56257014627,55559.879669785005,16379.0,Increase
"Life, Physical, and Social Science","Arts, Design, Entertainment, Sports, and Media",27932.88,35491.781115393365,55559.879669785005,-20068.0,Decrease
"Life, Physical, and Social Science",Building and Grounds Cleaning and Maintenance,5529.92,16541.311755234532,55559.879669785005,-39019.0,Decrease
"Life, Physical, and Social Science",Business Operations Specialists,56444.09,53833.96588586904,55559.879669785005,-1726.0,No Change
"Life, Physical, and Social Science",Community and Social Services,34736.590000000004,39850.66848668825,55559.879669785005,-15709.0,Decrease
"Life, Physical, and Social Science",Computer and Mathematical,54034.1,69872.77205397128,55559.879669785005,14313.0,Increase
"Life, Physical, and Social Science",Construction,5771.96,30691.128202638778,55559.879669785005,-24869.0,Decrease
"Life, Physical, and Social Science","Education, Training, and Library",154763.17,37672.26891328721,55559.879669785005,-17888.0,Decrease
"Life, Physical, and Social Science","Farming, Fisheries, and Forestry",8675.38,19847.58208962702,55559.879669785005,-35712.0,Decrease
"Life, Physical, and Social Science",Financial Specialists,7607.8099999999995,54318.52958380157,55559.879669785005,-1241.0,No Change
"Life, Physical, and Social Science",Food Preparation and Serving,13870.56,16827.164562152913,55559.879669785005,-38733.0,Decrease
"Life, Physical, and Social Science",Healthcare Practitioners and Technicians,52215.770000000004,56817.99482099063,55559.879669785005,1258.0,No Change
"Life, Physical, and Social Science",Healthcare Support,8567.48,24383.338823273294,55559.879669785005,-31177.0,Decrease
"Life, Physical, and Social Science","Installation, Maintenance, and Repair",372.13,39996.60866560612,55559.879669785005,-15563.0,Decrease
"Life, Physical, and Social Science",Legal,83195.97,75285.82779871544,55559.879669785005,19726.0,Increase
"Life, Physical, and Social Science","Life, Physical, and Social Science",784996.56,55559.879669785005,55559.879669785005,0.0,No Change
"Life, Physical, and Social Science","Management in Business, Science, and Arts",131446.15,62485.65115532022,55559.879669785005,6926.0,Increase
"Life, Physical, and Social Science",Office and Administrative Support,87054.02,31322.552919183527,55559.879669785005,-24237.0,Decrease
"Life, Physical, and Social Science",Personal Care and Service,26305.46,16956.35344887663,55559.879669785005,-38604.0,Decrease
"Life, Physical, and Social Science",Production,23088.079999999998,26529.458098435443,55559.879669785005,-29030.0,Decrease
"Life, Physical, and Social Science",Protective Service,11894.54,38816.46470880795,55559.879669785005,-16743.0,Decrease
"Life, Physical, and Social Science",Sales and Related,45182.33,29024.82888719898,55559.879669785005,-26535.0,Decrease
"Life, Physical, and Social Science",Technicians,8483.01,40079.6350091884,55559.879669785005,-15480.0,Decrease
"Life, Physical, and Social Science",Transportation and Material Moving,6425.39,24873.64778481961,55559.879669785005,-30686.0,Decrease
"Management in Business, Science, and Arts",Architecture and Engineering,40339.36,71938.56257014627,62485.65115532022,9453.0,Increase
"Management in Business, Science, and Arts","Arts, Design, Entertainment, Sports, and Media",223679.27,35491.781115393365,62485.65115532022,-26994.0,Decrease
"Management in Business, Science, and Arts",Building and Grounds Cleaning and Maintenance,83006.32,16541.311755234532,62485.65115532022,-45944.0,Decrease
"Management in Business, Science, and Arts",Business Operations Specialists,652401.26,53833.96588586904,62485.65115532022,-8652.0,Decrease
"Management in Business, Science, and Arts",Community and Social Services,189930.12,39850.66848668825,62485.65115532022,-22635.0,Decrease
"Management in Business, Science, and Arts",Computer and Mathematical,141997.65,69872.77205397128,62485.65115532022,7387.0,Increase
"Management in Business, Science, and Arts",Construction,31257.4,30691.128202638778,62485.65115532022,-31795.0,Decrease
"Management in Business, Science, and Arts","Education, Training, and Library",706891.32,37672.26891328721,62485.65115532022,-24813.0,Decrease
"Management in Business, Science, and Arts",Extraction,287.0,64213.09453174487,62485.65115532022,1727.0,No Change
"Management in Business, Science, and Arts","Farming, Fisheries, and Forestry",3487.46,19847.58208962702,62485.65115532022,-42638.0,Decrease
"Management in Business, Science, and Arts",Financial Specialists,207372.44,54318.52958380157,62485.65115532022,-8167.0,Decrease
"Management in Business, Science, and Arts",Food Preparation and Serving,361897.25,16827.164562152913,62485.65115532022,-45658.0,Decrease
"Management in Business, Science, and Arts",Healthcare Practitioners and Technicians,434934.69,56817.99482099063,62485.65115532022,-5668.0,Decrease
"Management in Business, Science, and Arts",Healthcare Support,108451.89,24383.338823273294,62485.65115532022,-38102.0,Decrease
"Management in Business, Science, and Arts","Installation, Maintenance, and Repair",18259.16,39996.60866560612,62485.65115532022,-22489.0,Decrease
"Management in Business, Science, and Arts",Legal,236265.16,75285.82779871544,62485.65115532022,12800.0,Increase
"Management in Business, Science, and Arts","Life, Physical, and Social Science",91344.27,55559.879669785005,62485.65115532022,-6926.0,Decrease
"Management in Business, Science, and Arts","Management in Business, Science, and Arts",8489498.11,62485.65115532022,62485.65115532022,0.0,No Change
"Management in Business, Science, and Arts",Office and Administrative Support,1339558.76,31322.552919183527,62485.65115532022,-31163.0,Decrease
"Management in Business, Science, and Arts",Personal Care and Service,306975.12,16956.35344887663,62485.65115532022,-45529.0,Decrease
"Management in Business, Science, and Arts",Production,233666.13,26529.458098435443,62485.65115532022,-35956.0,Decrease
"Management in Business, Science, and Arts",Protective Service,81955.37,38816.46470880795,62485.65115532022,-23669.0,Decrease
"Management in Business, Science, and Arts",Sales and Related,976326.96,29024.82888719898,62485.65115532022,-33461.0,Decrease
"Management in Business, Science, and Arts",Technicians,6287.34,40079.6350091884,62485.65115532022,-22406.0,Decrease
"Management in Business, Science, and Arts",Transportation and Material Moving,110449.87,24873.64778481961,62485.65115532022,-37612.0,Decrease
Military,Architecture and Engineering,683.71,71938.56257014627,39018.074920269406,32920.0,Increase
Military,"Arts, Design, Entertainment, Sports, and Media",7279.26,35491.781115393365,39018.074920269406,-3526.0,Decrease
Military,Building and Grounds Cleaning and Maintenance,9980.11,16541.311755234532,39018.074920269406,-22477.0,Decrease
Military,Business Operations Specialists,25050.239999999998,53833.96588586904,39018.074920269406,14816.0,Increase
Military,Computer and Mathematical,4778.65,69872.77205397128,39018.074920269406,30855.0,Increase
Military,Construction,287.5,30691.128202638778,39018.074920269406,-8327.0,Decrease
Military,"Education, Training, and Library",18090.8,37672.26891328721,39018.074920269406,-1346.0,No Change
Military,Extraction,1430.6,64213.09453174487,39018.074920269406,25195.0,Increase
Military,Financial Specialists,4634.3099999999995,54318.52958380157,39018.074920269406,15300.0,Increase
Military,Food Preparation and Serving,10338.52,16827.164562152913,39018.074920269406,-22191.0,Decrease
Military,Healthcare Practitioners and Technicians,20227.17,56817.99482099063,39018.074920269406,17800.0,Increase
Military,Healthcare Support,3168.68,24383.338823273294,39018.074920269406,-14635.0,Decrease
Military,"Installation, Maintenance, and Repair",7442.92,39996.60866560612,39018.074920269406,979.0,No Change
Military,Legal,2416.34,75285.82779871544,39018.074920269406,36268.0,Increase
Military,"Life, Physical, and Social Science",2036.07,55559.879669785005,39018.074920269406,16542.0,Increase
Military,"Management in Business, Science, and Arts",41072.14,62485.65115532022,39018.074920269406,23468.0,Increase
Military,Office and Administrative Support,39308.98,31322.552919183527,39018.074920269406,-7696.0,Decrease
Military,Personal Care and Service,4677.74,16956.35344887663,39018.074920269406,-22062.0,Decrease
Military,Production,8500.49,26529.458098435443,39018.074920269406,-12489.0,Decrease
Military,Protective Service,31763.81,38816.46470880795,39018.074920269406,-202.0,No Change
Military,Sales and Related,27608.86,29024.82888719898,39018.074920269406,-9993.0,Decrease
Military,Transportation and Material Moving,5362.389999999999,24873.64778481961,39018.074920269406,-14144.0,Decrease
No Occupation,Architecture and Engineering,96566.03,71938.56257014627,0.0,71939.0,Increase
No Occupation,"Arts, Design, Entertainment, Sports, and Media",974900.0,35491.781115393365,0.0,35492.0,Increase
No Occupation,Building and Grounds Cleaning and Maintenance,3120450.98,16541.311755234532,0.0,16541.0,Increase
No Occupation,Business Operations Specialists,730939.86,53833.96588586904,0.0,53834.0,Increase
No Occupation,Community and Social Services,630474.4,39850.66848668825,0.0,39851.0,Increase
No Occupation,Computer and Mathematical,299343.93,69872.77205397128,0.0,69873.0,Increase
No Occupation,Construction,352046.9,30691.128202638778,0.0,30691.0,Increase
No Occupation,"Education, Training, and Library",3306978.22,37672.26891328721,0.0,37672.0,Increase
No Occupation,Extraction,1678.86,64213.09453174487,0.0,64213.0,Increase
No Occupation,"Farming, Fisheries, and Forestry",427013.58,19847.58208962702,0.0,19848.0,Increase
No Occupation,Financial Specialists,682548.05,54318.52958380157,0.0,54319.0,Increase
No Occupation,Food Preparation and Serving,5083399.51,16827.164562152913,0.0,16827.0,Increase
No Occupation,Healthcare Practitioners and Technicians,2057601.99,56817.99482099063,0.0,56818.0,Increase
No Occupation,Healthcare Support,2170507.46,24383.338823273294,0.0,24383.0,Increase
No Occupation,"Installation, Maintenance, and Repair",144255.55,39996.60866560612,0.0,39997.0,Increase
No Occupation,Legal,289420.02,75285.82779871544,0.0,75286.0,Increase
No Occupation,"Life, Physical, and Social Science",292607.5,55559.879669785005,0.0,55560.0,Increase
No Occupation,"Management in Business, Science, and Arts",3052918.88,62485.65115532022,0.0,62486.0,Increase
No Occupation,Office and Administrative Support,8371272.87,31322.552919183527,0.0,31323.0,Increase
No Occupation,Personal Care and Service,4637433.56,16956.35344887663,0.0,16956.0,Increase
No Occupation,Production,1932174.02,26529.458098435443,0.0,26529.0,Increase
No Occupation,Protective Service,313201.76,38816.46470880795,0.0,38816.0,Increase
No Occupation,Sales and Related,7211426.47,29024.82888719898,0.0,29025.0,Increase
No Occupation,Technicians,33976.02,40079.6350091884,0.0,40080.0,Increase
No Occupation,Transportation and Material Moving,1476683.11,24873.64778481961,0.0,24874.0,Increase
Office and Administrative Support,Architecture and Engineering,43736.39,71938.56257014627,31322.552919183527,40616.0,Increase
Office and Administrative Support,"Arts, Design, Entertainment, Sports, and Media",328930.7,35491.781115393365,31322.552919183527,4169.0,Increase
Office and Administrative Support,Building and Grounds Cleaning and Maintenance,288082.86,16541.311755234532,31322.552919183527,-14781.0,Decrease
Office and Administrative Support,Business Operations Specialists,715609.93,53833.96588586904,31322.552919183527,22511.0,Increase
Office and Administrative Support,Community and Social Services,302357.54,39850.66848668825,31322.552919183527,8528.0,Increase
Office and Administrative Support,Computer and Mathematical,193137.31,69872.77205397128,31322.552919183527,38550.0,Increase
Office and Administrative Support,Construction,54778.04,30691.128202638778,31322.552919183527,-631.0,No Change
Office and Administrative Support,"Education, Training, and Library",1058574.9,37672.26891328721,31322.552919183527,6350.0,Increase
Office and Administrative Support,Extraction,4103.5599999999995,64213.09453174487,31322.552919183527,32891.0,Increase
Office and Administrative Support,"Farming, Fisheries, and Forestry",34105.36,19847.58208962702,31322.552919183527,-11475.0,Decrease
Office and Administrative Support,Financial Specialists,598428.24,54318.52958380157,31322.552919183527,22996.0,Increase
Office and Administrative Support,Food Preparation and Serving,1067361.14,16827.164562152913,31322.552919183527,-14495.0,Decrease
Office and Administrative Support,Healthcare Practitioners and Technicians,618433.8,56817.99482099063,31322.552919183527,25495.0,Increase
Office and Administrative Support,Healthcare Support,547078.96,24383.338823273294,31322.552919183527,-6939.0,Decrease
Office and Administrative Support,"Installation, Maintenance, and Repair",54146.94,39996.60866560612,31322.552919183527,8674.0,Increase
Office and Administrative Support,Legal,299106.53,75285.82779871544,31322.552919183527,43963.0,Increase
Office and Administrative Support,"Life, Physical, and Social Science",115466.23,55559.879669785005,31322.552919183527,24237.0,Increase
Office and Administrative Support,"Management in Business, Science, and Arts",1257315.79,62485.65115532022,31322.552919183527,31163.0,Increase
Office and Administrative Support,Office and Administrative Support,22265464.95,31322.552919183527,31322.552919183527,0.0,No Change
Office and Administrative Support,Personal Care and Service,786712.59,16956.35344887663,31322.552919183527,-14366.0,Decrease
Office and Administrative Support,Production,441321.91,26529.458098435443,31322.552919183527,-4793.0,Decrease
Office and Administrative Support,Protective Service,147962.46,38816.46470880795,31322.552919183527,7494.0,Increase
Office and Administrative Support,Sales and Related,2383384.13,29024.82888719898,31322.552919183527,-2298.0,No Change
Office and Administrative Support,Technicians,16792.0,40079.6350091884,31322.552919183527,8757.0,Increase
Office and Administrative Support,Transportation and Material Moving,653099.16,24873.64778481961,31322.552919183527,-6449.0,Decrease
Personal Care and Service,Architecture and Engineering,16796.83,71938.56257014627,16956.35344887663,54982.0,Increase
Personal Care and Service,"Arts, Design, Entertainment, Sports, and Media",110279.85,35491.781115393365,16956.35344887663,18535.0,Increase
Personal Care and Service,Building and Grounds Cleaning and Maintenance,179869.92,16541.311755234532,16956.35344887663,-415.0,No Change
Personal Care and Service,Business Operations Specialists,43100.71,53833.96588586904,16956.35344887663,36878.0,Increase
Personal Care and Service,Community and Social Services,154563.96,39850.66848668825,16956.35344887663,22894.0,Increase
Personal Care and Service,Computer and Mathematical,36574.85,69872.77205397128,16956.35344887663,52916.0,Increase
Personal Care and Service,Construction,33861.66,30691.128202638778,16956.35344887663,13735.0,Increase
Personal Care and Service,"Education, Training, and Library",644495.93,37672.26891328721,16956.35344887663,20716.0,Increase
Personal Care and Service,"Farming, Fisheries, and Forestry",17922.65,19847.58208962702,16956.35344887663,2891.0,No Change
Personal Care and Service,Financial Specialists,45140.9,54318.52958380157,16956.35344887663,37362.0,Increase
Personal Care and Service,Food Preparation and Serving,541949.2,16827.164562152913,16956.35344887663,-129.0,No Change
Personal Care and Service,Healthcare Practitioners and Technicians,189958.08000000002,56817.99482099063,16956.35344887663,39862.0,Increase
Personal Care and Service,Healthcare Support,868805.0,24383.338823273294,16956.35344887663,7427.0,Increase
Personal Care and Service,"Installation, Maintenance, and Repair",21934.02,39996.60866560612,16956.35344887663,23040.0,Increase
Personal Care and Service,Legal,40791.92,75285.82779871544,16956.35344887663,58329.0,Increase
Personal Care and Service,"Life, Physical, and Social Science",33679.94,55559.879669785005,16956.35344887663,38604.0,Increase
Personal Care and Service,"Management in Business, Science, and Arts",311108.93,62485.65115532022,16956.35344887663,45529.0,Increase
Personal Care and Service,Office and Administrative Support,912467.31,31322.552919183527,16956.35344887663,14366.0,Increase
Personal Care and Service,Personal Care and Service,6802477.16,16956.35344887663,16956.35344887663,0.0,No Change
Personal Care and Service,Production,157410.6,26529.458098435443,16956.35344887663,9573.0,Increase
Personal Care and Service,Protective Service,61379.99,38816.46470880795,16956.35344887663,21860.0,Increase
Personal Care and Service,Sales and Related,830159.7,29024.82888719898,16956.35344887663,12068.0,Increase
Personal Care and Service,Technicians,5941.05,40079.6350091884,16956.35344887663,23123.0,Increase
Personal Care and Service,Transportation and Material Moving,200677.13,24873.64778481961,16956.35344887663,7917.0,Increase
Production,Architecture and Engineering,8215.349999999999,71938.56257014627,26529.458098435443,45409.0,Increase
Production,"Arts, Design, Entertainment, Sports, and Media",39172.93,35491.781115393365,26529.458098435443,8962.0,Increase
Production,Building and Grounds Cleaning and Maintenance,228537.59,16541.311755234532,26529.458098435443,-9988.0,Decrease
Production,Business Operations Specialists,58666.94,53833.96588586904,26529.458098435443,27305.0,Increase
Production,Community and Social Services,12767.13,39850.66848668825,26529.458098435443,13321.0,Increase
Production,Computer and Mathematical,19598.44,69872.77205397128,26529.458098435443,43343.0,Increase
Production,Construction,44927.85,30691.128202638778,26529.458098435443,4162.0,Increase
Production,"Education, Training, and Library",143729.07,37672.26891328721,26529.458098435443,11143.0,Increase
Production,"Farming, Fisheries, and Forestry",37164.97,19847.58208962702,26529.458098435443,-6682.0,Decrease
Production,Financial Specialists,20657.11,54318.52958380157,26529.458098435443,27789.0,Increase
Production,Food Preparation and Serving,376346.31,16827.164562152913,26529.458098435443,-9702.0,Decrease
Production,Healthcare Practitioners and Technicians,96823.29,56817.99482099063,26529.458098435443,30289.0,Increase
Production,Healthcare Support,174704.32,24383.338823273294,26529.458098435443,-2146.0,No Change
Production,"Installation, Maintenance, and Repair",13229.23,39996.60866560612,26529.458098435443,13467.0,Increase
Production,Legal,28228.77,75285.82779871544,26529.458098435443,48756.0,Increase
Production,"Life, Physical, and Social Science",33628.62,55559.879669785005,26529.458098435443,29030.0,Increase
Production,"Management in Business, Science, and Arts",147101.84,62485.65115532022,26529.458098435443,35956.0,Increase
Production,Office and Administrative Support,529708.56,31322.552919183527,26529.458098435443,4793.0,Increase
Production,Personal Care and Service,179488.0,16956.35344887663,26529.458098435443,-9573.0,Decrease
Production,Production,5869120.17,26529.458098435443,26529.458098435443,0.0,No Change
Production,Protective Service,29786.69,38816.46470880795,26529.458098435443,12287.0,Increase
Production,Sales and Related,413628.81,29024.82888719898,26529.458098435443,2495.0,No Change
Production,Technicians,28041.75,40079.6350091884,26529.458098435443,13550.0,Increase
Production,Transportation and Material Moving,322405.13,24873.64778481961,26529.458098435443,-1656.0,No Change
Protective Service,Architecture and Engineering,1702.0,71938.56257014627,38816.46470880795,33122.0,Increase
Protective Service,"Arts, Design, Entertainment, Sports, and Media",10451.33,35491.781115393365,38816.46470880795,-3325.0,Decrease
Protective Service,Building and Grounds Cleaning and Maintenance,27430.65,16541.311755234532,38816.46470880795,-22275.0,Decrease
Protective Service,Business Operations Specialists,22586.19,53833.96588586904,38816.46470880795,15018.0,Increase
Protective Service,Community and Social Services,30000.149999999998,39850.66848668825,38816.46470880795,1034.0,No Change
Protective Service,Computer and Mathematical,6697.51,69872.77205397128,38816.46470880795,31056.0,Increase
Protective Service,Construction,4871.21,30691.128202638778,38816.46470880795,-8125.0,Decrease
Protective Service,"Education, Training, and Library",53117.06,37672.26891328721,38816.46470880795,-1144.0,No Change
Protective Service,"Farming, Fisheries, and Forestry",3453.03,19847.58208962702,38816.46470880795,-18969.0,Decrease
Protective Service,Financial Specialists,27995.83,54318.52958380157,38816.46470880795,15502.0,Increase
Protective Service,Food Preparation and Serving,61860.57,16827.164562152913,38816.46470880795,-21989.0,Decrease
Protective Service,Healthcare Practitioners and Technicians,25686.510000000002,56817.99482099063,38816.46470880795,18002.0,Increase
Protective Service,Healthcare Support,48236.01,24383.338823273294,38816.46470880795,-14433.0,Decrease
Protective Service,Legal,13452.51,75285.82779871544,38816.46470880795,36469.0,Increase
Protective Service,"Life, Physical, and Social Science",8467.69,55559.879669785005,38816.46470880795,16743.0,Increase
Protective Service,"Management in Business, Science, and Arts",58575.55,62485.65115532022,38816.46470880795,23669.0,Increase
Protective Service,Office and Administrative Support,159767.93,31322.552919183527,38816.46470880795,-7494.0,Decrease
Protective Service,Personal Care and Service,83887.12,16956.35344887663,38816.46470880795,-21860.0,Decrease
Protective Service,Production,43880.88,26529.458098435443,38816.46470880795,-12287.0,Decrease
Protective Service,Protective Service,721002.86,38816.46470880795,38816.46470880795,0.0,No Change
Protective Service,Sales and Related,110588.95,29024.82888719898,38816.46470880795,-9792.0,Decrease
Protective Service,Transportation and Material Moving,49794.04,24873.64778481961,38816.46470880795,-13943.0,Decrease
Sales and Related,Architecture and Engineering,26632.75,71938.56257014627,29024.82888719898,42914.0,Increase
Sales and Related,"Arts, Design, Entertainment, Sports, and Media",287199.82,35491.781115393365,29024.82888719898,6467.0,Increase
Sales and Related,Building and Grounds Cleaning and Maintenance,377112.15,16541.311755234532,29024.82888719898,-12484.0,Decrease
Sales and Related,Business Operations Specialists,397736.5,53833.96588586904,29024.82888719898,24809.0,Increase
Sales and Related,Community and Social Services,168969.35,39850.66848668825,29024.82888719898,10826.0,Increase
Sales and Related,Computer and Mathematical,61677.75,69872.77205397128,29024.82888719898,40848.0,Increase
Sales and Related,Construction,64999.53,30691.128202638778,29024.82888719898,1666.0,No Change
Sales and Related,"Education, Training, and Library",781502.14,37672.26891328721,29024.82888719898,8647.0,Increase
Sales and Related,"Farming, Fisheries, and Forestry",49351.409999999996,19847.58208962702,29024.82888719898,-9177.0,Decrease
Sales and Related,Financial Specialists,220724.71,54318.52958380157,29024.82888719898,25294.0,Increase
Sales and Related,Food Preparation and Serving,1678927.26,16827.164562152913,29024.82888719898,-12198.0,Decrease
Sales and Related,Healthcare Practitioners and Technicians,502660.4,56817.99482099063,29024.82888719898,27793.0,Increase
Sales and Related,Healthcare Support,608904.79,24383.338823273294,29024.82888719898,-4641.0,Decrease
Sales and Related,"Installation, Maintenance, and Repair",36782.06,39996.60866560612,29024.82888719898,10972.0,Increase
Sales and Related,Legal,146703.12,75285.82779871544,29024.82888719898,46261.0,Increase
Sales and Related,"Life, Physical, and Social Science",74658.87,55559.879669785005,29024.82888719898,26535.0,Increase
Sales and Related,"Management in Business, Science, and Arts",903901.39,62485.65115532022,29024.82888719898,33461.0,Increase
Sales and Related,Office and Administrative Support,3469539.15,31322.552919183527,29024.82888719898,2298.0,No Change
Sales and Related,Personal Care and Service,956431.66,16956.35344887663,29024.82888719898,-12068.0,Decrease
Sales and Related,Production,521044.32,26529.458098435443,29024.82888719898,-2495.0,No Change
Sales and Related,Protective Service,115678.04000000001,38816.46470880795,29024.82888719898,9792.0,Increase
Sales and Related,Sales and Related,18601631.76,29024.82888719898,29024.82888719898,0.0,No Change
Sales and Related,Technicians,19379.7,40079.6350091884,29024.82888719898,11055.0,Increase
Sales and Related,Transportation and Material Moving,438560.46,24873.64778481961,29024.82888719898,-4151.0,Decrease
Technicians,Architecture and Engineering,51092.36,71938.56257014627,40079.6350091884,31859.0,Increase
Technicians,"Arts, Design, Entertainment, Sports, and Media",5690.110000000001,35491.781115393365,40079.6350091884,-4588.0,Decrease
Technicians,Building and Grounds Cleaning and Maintenance,3196.39,16541.311755234532,40079.6350091884,-23538.0,Decrease
Technicians,Computer and Mathematical,5736.87,69872.77205397128,40079.6350091884,29793.0,Increase
Technicians,"Education, Training, and Library",15963.54,37672.26891328721,40079.6350091884,-2407.0,No Change
Technicians,"Farming, Fisheries, and Forestry",2015.69,19847.58208962702,40079.6350091884,-20232.0,Decrease
Technicians,Financial Specialists,6091.2,54318.52958380157,40079.6350091884,14239.0,Increase
Technicians,Food Preparation and Serving,955.01,16827.164562152913,40079.6350091884,-23252.0,Decrease
